,Nuclear,geothermal,hydroelectric_pumped_storage,natural_gas_fired_combined_cycle,onshore_wind_turbine,solar_photovoltaic,actual_solar,actual_wind,charge,discharge,soc,demand,net_supply,curtail,Hour
47,0.0,1046.890329496399,183.0962647160005,0.0,118.3198045284,1088.6936012592,1088.6936012592,118.3198045284,0.0,183.0962647160005,7745.0,2437,2437.0,0.0,48
48,100.00000000000004,353.18,1053.965522416,0.0,225.7175058324,683.1369717516001,683.1369717516001,225.7175058324,0.0,1053.965522416,7745.0,2416,2416.0,0.0,49
49,100.00000000000004,1883.1141549652,434.2855224159998,0.0,174.60032261880002,0.0,0.0,174.60032261880002,0.0,434.2855224159998,7227.993425695238,2592,2592.0,0.0,50
50,100.00000000000004,2092.2,286.7243287968004,0.0,153.0756712032,0.0,0.0,153.0756712032,0.0,286.7243287968004,6886.654939032381,2632,2632.0,0.0,51
51,100.00000000000004,2094.7499999999995,228.26710766400012,0.0,157.982892336,0.0,0.0,157.982892336,0.0,228.26710766400012,6614.908382289524,2581,2581.0,0.0,52
52,100.00000000000004,2098.7499999999995,104.28917594040036,0.0,197.9608240596,0.0,0.0,197.9608240596,0.0,104.28917594040036,6490.754601408095,2501,2501.0,0.0,53
53,100.00000000000004,2106.2499999999995,18.39276771360005,0.0,126.3572322864,0.0,0.0,126.3572322864,0.0,18.39276771360005,6468.858449368095,2351,2351.0,0.0,54
54,0.0,1919.45,25.300652731200287,0.0,142.2493472688,0.0,0.0,142.2493472688,0.0,25.300652731200287,6438.738624688094,2087,2087.0000000000005,0.0,55
55,0.0,1937.4,-318.8296444175994,0.0,109.4296444176,0.0,-159.4148222087997,-49.9851777911997,318.8296444175994,0.0,6706.555525998878,1728,1728.0000000000002,0.0,56
56,0.0,1946.4999999999995,-548.6620317347995,0.0,148.1620317348,0.0,-274.33101586739974,-126.16898413259976,548.6620317347995,0.0,7167.431632656109,1546,1546.0000000000002,0.0,57
57,0.0,1951.0999999999997,-709.4585404427995,0.0,212.3585404428,0.0,-354.72927022139976,-142.37072977859975,709.4585404427995,0.0,7763.376806628061,1454,1454.0,0.0,58
58,0.0,1952.2,-805.9089884471997,0.0,285.7089884472,0.0,-402.9544942235999,-117.24550577639984,805.9089884471997,0.0,8440.340356923709,1432,1432.0,0.0,59
59,0.0,1948.95,-575.9991365267997,0.0,124.0491365268,0.0,-287.99956826339985,-163.95043173659985,575.9991365267997,0.0,8924.179631606221,1497,1497.0,0.0,60
60,0.0,1803.4398882426108,-195.32129511221035,0.0,73.8814068696,0.0,-97.66064755610518,-23.779240686505176,195.32129511221035,0.0,9088.249519500478,1682,1682.0000000000005,0.0,61
61,0.0,1876.0894104548,0.0,0.0,117.9105895452,0.0,0.0,117.9105895452,0.0,0.0,9088.249519500478,1994,1994.0,0.0,62
62,0.0,1905.7,321.2901867180003,0.0,135.009813282,0.0,0.0,135.009813282,0.0,321.2901867180003,8705.761201979049,2362,2362.0,0.0,63
63,0.0,1894.5999999999997,372.7538872464004,0.0,254.5408691256,62.105243628,62.105243628,254.5408691256,0.0,372.7538872464004,8262.006574304762,2584,2583.9999999999995,0.0,64
64,0.0,1866.2614877608005,0.0,0.0,124.0706518164,755.6678604228,755.6678604228,124.0706518164,0.0,0.0,8262.006574304762,2746,2746.0,0.0,65
65,0.0,1681.9917152924004,0.0,0.0,96.2047436976,1127.80354101,1127.80354101,96.2047436976,0.0,0.0,8262.006574304762,2906,2906.0,0.0,66
66,0.0,1668.134353122,0.0,0.0,16.629232088400002,1345.2364147896,1345.2364147896,16.629232088400002,0.0,0.0,8262.006574304762,3030,3030.0,0.0,67
67,0.0,1384.6111753592,0.0,0.0,58.163875882800006,1457.224948758,1457.224948758,58.163875882800006,0.0,0.0,8262.006574304762,2900,2900.0,0.0,68
68,0.0,1122.7274015096,0.0,0.0,95.37508512959994,1471.8975133608,1471.8975133608,95.37508512959994,0.0,0.0,8262.006574304762,2690,2690.0,7.105427357601003e-14,69
69,0.0,1123.957231484,0.0,0.0,93.709303182,1415.333465334,1415.333465334,93.709303182,0.0,0.0,8262.006574304762,2633,2633.0,1.4210854715202004e-14,70
70,0.0,1161.0782399088,0.0,0.0,122.10774415319996,1293.814015938,1293.814015938,122.10774415319996,0.0,0.0,8262.006574304762,2577,2577.0,2.8421709430404014e-14,71
71,0.0,992.0150977876,434.2855224159998,0.0,9.2267656392,1050.4726141572,1050.4726141572,9.2267656392,0.0,434.2855224159998,7745.0,2486,2486.0,0.0,72
72,100.00000000000004,356.98,1368.7098112223998,0.0,4.2421402776,662.0680485,662.0680485,4.2421402776,0.0,1368.7098112223998,7745.0,2492,2492.0,0.0,73
73,100.00000000000004,1799.3980782976,749.0298112223998,0.0,71.57211048,0.0,0.0,71.57211048,0.0,749.0298112223998,6853.297843782857,2720,2720.0,0.0,74
74,100.00000000000004,2086.65,518.0072132448001,0.0,38.3427867552,0.0,0.0,38.3427867552,0.0,518.0072132448001,6236.62258992,2743,2743.0,0.0,75
75,100.00000000000004,2089.9999999999995,400.9393831248001,0.0,85.0606168752,0.0,0.0,85.0606168752,0.0,400.9393831248001,5759.313800485714,2676,2676.0,0.0,76
76,100.00000000000004,2094.55,314.4811948536003,0.0,75.9688051464,0.0,0.0,75.9688051464,0.0,314.4811948536003,5384.931425659999,2585,2585.0,0.0,77
77,100.00000000000004,2107.3499999999995,83.92535488920043,0.0,37.7246451108,0.0,0.0,37.7246451108,0.0,83.92535488920043,5285.020288887142,2329,2329.0,0.0,78
78,0.0,1924.4,-37.01838816119971,0.0,100.6183881612,0.0,-18.50919408059985,82.10919408060015,37.01838816119971,0.0,5316.115734942549,1988,1988.0,0.0,79
79,0.0,1937.55,-296.1606787667997,0.0,83.6106787668,0.0,-148.08033938339986,-64.46966061659985,296.1606787667997,0.0,5564.890705106661,1725,1725.0,0.0,80
80,0.0,1943.9999999999995,-430.5351606095999,0.0,82.53516060960001,0.0,-215.26758030479996,-132.73241969519992,430.5351606095999,0.0,5926.540240018725,1596,1595.9999999999998,0.0,81
81,0.0,1948.4999999999995,-585.1458990911999,0.0,142.64589909120002,0.0,-292.57294954559995,-149.92705045439993,585.1458990911999,0.0,6418.062795255333,1506,1505.9999999999998,0.0,82
82,0.0,1949.9,-544.9290432263997,0.0,73.0290432264,0.0,-272.46452161319985,-199.43547838679984,544.9290432263997,0.0,6875.803191565509,1478,1478.0,0.0,83
83,0.0,1947.3,-442.9733021207994,0.0,25.6733021208,0.0,-221.4866510603997,-195.8133489395997,442.9733021207994,0.0,7247.900765346981,1530,1530.0000000000002,0.0,84
84,0.0,1864.9756272294144,-254.7130135538141,0.0,103.7373863244,0.0,-127.35650677690708,-23.61912045250706,254.7130135538141,0.0,7461.859696732185,1714,1714.0000000000002,0.0,85
85,0.0,1922.7999999999995,7.646910717600278,0.0,89.5530892824,0.0,0.0,89.5530892824,0.0,7.646910717600278,7452.756231592184,2020,2019.9999999999995,0.0,86
86,0.0,1903.15,423.6499775088005,0.0,86.2000224912,0.0,0.0,86.2000224912,0.0,423.6499775088005,6948.411020272184,2413,2413.0,0.0,87
87,0.0,1892.05,414.7449590256001,0.0,71.05264822800001,257.1523927464,257.1523927464,71.05264822800001,0.0,414.7449590256001,6454.667021432184,2635,2634.9999999999995,0.0,88
88,0.0,1884.7,-84.06842110559955,0.0,176.8295486064,804.5388724991999,762.5046619464001,134.79533805360023,84.06842110559955,0.0,6525.284495160888,2782,2782.0,0.0,89
89,0.0,1878.05,-115.80365643119968,0.0,49.8319204176,1102.9217360136,1045.019907798,-8.06990779799984,115.80365643119968,0.0,6622.559566563095,2915,2915.0,0.0,90
90,0.0,1871.8,-113.31317118959988,0.0,4.3062322308,1277.2069389588,1220.550353364,-52.350353363999936,113.31317118959988,0.0,6717.74263036236,3040,3040.0,0.0,91
91,0.0,1429.0051551708002,0.0,0.0,100.98128206439992,1389.0135627648,1389.0135627648,100.98128206439992,0.0,0.0,6717.74263036236,2919,2919.0,7.105427357601003e-14,92
92,0.0,1693.5527109716,-619.6800000000001,0.0,222.0715256004,1424.055763428,1114.2157634280002,-87.76847439960002,619.6800000000001,0.0,7238.27383036236,2720,2720.0,0.0,93
93,0.0,1890.4,-890.7783882095995,0.0,272.8376213639999,1395.5407668456,950.1515727408002,-172.55157274079983,890.7783882095995,0.0,7986.527676458423,2668,2668.0,5.684341886080803e-14,94
94,0.0,1893.2,-774.0172378079998,0.0,169.739166948,1323.07807086,936.0694519560002,-217.2694519559999,774.0172378079998,0.0,8636.702156217143,2612,2612.0,0.0,95
95,0.0,621.4463227404,749.0298112223998,0.0,83.7707607012,1089.753105336,1089.753105336,83.7707607012,0.0,749.0298112223998,7745.0,2544,2544.0,0.0,96
96,100.0,397.98856441482246,1336.4243001983773,0.0,23.12909124,682.4580441468,682.4580441468,23.12909124,0.0,1336.4243001983773,7745.0,2540,2540.0,0.0,97
97,100.0,1916.0171211348224,716.7443001983773,0.0,4.2385786668,0.0,0.0,4.2385786668,0.0,716.7443001983775,6891.732975954313,2737,2737.0,0.0,98
98,100.0,2086.4999999999995,462.3124174860002,0.0,97.187582514,0.0,0.0,97.187582514,0.0,462.3124174860002,6341.361050375741,2746,2746.0,0.0,99
99,100.0,2089.9,274.7303416440004,0.0,213.369658356,0.0,0.0,213.369658356,0.0,274.7303416440004,6014.301119847169,2678,2678.0,0.0,100
100,100.00000000000004,2094.4999999999995,299.2511044200003,0.0,92.24889558,0.0,0.0,92.24889558,0.0,299.2511044200003,5658.049805061454,2586,2586.0,0.0,101
101,100.00000000000004,2104.2499999999995,42.63370871280017,0.0,144.1162912872,0.0,0.0,144.1162912872,0.0,42.63370871280017,5607.295389927168,2391,2391.0,0.0,102
102,0.0,1921.9,30.64456795560045,0.0,85.4554320444,0.0,0.0,85.4554320444,0.0,30.64456795560025,5570.813761408596,2038,2038.0,0.0,103
103,0.0,1935.95,-237.22482803759976,0.0,58.2748280376,0.0,-118.61241401879988,-60.33758598119989,237.22482803759976,0.0,5770.0826169601805,1757,1757.0,0.0,104
104,0.0,1941.8499999999997,-406.7930952971994,0.0,103.9430952972,0.0,-203.3965476485997,-99.45345235139972,406.7930952971994,0.0,6111.788817009828,1639,1639.0,0.0,105
105,0.0,1946.55,-562.4312906159998,0.0,160.881290616,0.0,-281.2156453079999,-120.33435469199992,562.4312906159998,0.0,6584.231101127268,1545,1545.0,0.0,106
106,0.0,1947.55,-498.1073515691997,0.0,75.5573515692,0.0,-249.05367578459985,-173.49632421539982,498.1073515691997,0.0,7002.641276445395,1525,1525.0,0.0,107
107,0.0,1943.4999999999995,-407.3762260271999,0.0,69.8762260272,0.0,-203.68811301359997,-133.81188698639994,407.3762260271999,0.0,7344.837306308244,1606,1605.9999999999998,0.0,108
108,0.0,1934.9999999999995,-215.1053515955998,0.0,56.1053515956,0.0,-107.5526757977999,-51.44732420219991,215.1053515955998,0.0,7525.525801648548,1776,1775.9999999999998,0.0,109
109,0.0,1919.8,76.90758733200028,0.0,83.292412668,0.0,0.0,83.292412668,0.0,76.90758733200028,7433.969150062833,2080,2080.0,0.0,110
110,0.0,1901.55,472.8020291484004,0.0,70.64797085160001,0.0,0.0,70.64797085160001,0.0,472.8020291484004,6871.109591552833,2445,2445.0,0.0,111
111,0.0,1892.2,658.8394540164004,0.0,27.111187453200003,53.8493585304,53.8493585304,27.111187453200003,0.0,658.8394540164004,6086.776908199976,2632,2632.0000000000005,0.0,112
112,0.0,1884.3,222.7344580728004,0.0,40.5750910032,642.390450924,642.390450924,40.5750910032,0.0,222.7344580728004,5821.616839065689,2790,2790.0,0.0,113
113,0.0,1877.0999999999997,-189.02995115639965,0.0,142.98236054400002,1102.9475906123998,1008.4326150342,48.46738496580019,189.02995115639965,0.0,5980.401998037065,2934,2934.0,0.0,114
114,0.0,1871.3,-266.4896244959996,0.0,111.434335554,1333.755288942,1200.5104766940003,-21.81047669399977,266.4896244959996,0.0,6204.253282613705,3050,3050.0,0.0,115
115,0.0,1877.4999999999995,-497.2310685407999,0.0,97.2673864536,1448.4636820872,1199.8481478168,-151.34814781679995,497.2310685407999,0.0,6621.927380187977,2926,2926.0,0.0,116
116,0.0,1887.65,-873.6785983715996,0.0,244.8692290176,1464.159369354,1027.3200701682003,-191.9700701681998,873.6785983715996,0.0,7355.817402820122,2723,2723.0,2.8421709430404014e-14,117
117,0.0,1890.3499999999997,-719.0764682531996,0.0,152.2076792303999,1345.5187890228,985.9805548962004,-207.33055489619989,719.0764682531996,0.0,7959.84163615281,2669,2669.0,1.1368683772161605e-13,118
118,0.0,1893.4999999999995,-760.0302236819999,0.0,153.31434560280002,1319.2158780792,939.2007662382002,-226.70076623819995,760.0302236819999,0.0,8598.26702404569,2606,2606.0,0.0,119
119,0.0,547.7552879220209,716.7443001983789,0.0,180.96615118320003,1089.5342606964002,1089.5342606964002,180.96615118320003,0.0,716.7443001983789,7745.0,2535,2535.0,0.0,120
120,100.0,497.0183239735683,1127.5685765008316,0.0,82.4342503692,716.9788491564,716.9788491564,82.4342503692,0.0,1127.5685765008316,7745.0,2524,2524.0,0.0,121
121,100.0,2070.3089954595685,507.8885765008316,0.0,36.8024280396,0.0,0.0,36.8024280396,0.0,507.8885765008317,7140.370742260915,2715,2715.0,0.0,122
122,100.0,2087.15,503.2693921368004,0.0,42.5806078632,0.0,0.0,42.5806078632,0.0,503.2693921368004,6541.240513526629,2733,2733.0,0.0,123
123,100.0,2090.95,464.2513385208004,0.0,1.7986614792,0.0,0.0,1.7986614792,0.0,464.2513385208004,5988.560348620915,2657,2657.0,0.0,124
124,100.00000000000004,2095.2,302.5507479840003,0.0,74.249252016,0.0,0.0,74.249252016,0.0,302.5507479840003,5628.3808867352,2572,2572.0,0.0,125
125,100.00000000000004,2106.7,59.45583573960039,0.0,75.8441642604,0.0,0.0,75.8441642604,0.0,59.45583573960039,5557.600129902343,2342,2342.0,0.0,126
126,0.0,1923.2,85.40973381840013,0.0,3.3902661816,0.0,0.0,3.3902661816,0.0,85.4097338184003,5455.921875356628,2012,2012.0,0.0,127
127,0.0,1935.8499999999997,-177.26975264159978,0.0,0.4197526416,0.0,-88.63487632079989,-88.21512367919989,177.26975264159978,0.0,5604.828467575572,1759,1758.9999999999998,0.0,128
128,0.0,1941.7499999999995,-346.5097149863998,0.0,45.7597149864,0.0,-173.2548574931999,-127.4951425067999,346.5097149863998,0.0,5895.896628164148,1641,1640.9999999999998,0.0,129
129,0.0,1945.9999999999995,-488.3455320539995,0.0,98.345532054,0.0,-244.1727660269997,-145.82723397299975,488.3455320539995,0.0,6306.106875089507,1556,1556.0,0.0,130
130,0.0,1946.95,-421.78903597439967,0.0,11.8390359744,0.0,-210.89451798719983,-199.05548201279984,421.78903597439967,0.0,6660.409665308003,1537,1537.0000000000002,0.0,131
131,0.0,1944.5999999999997,-365.8721382911997,0.0,5.2721382912,0.0,-182.93606914559984,-177.66393085439984,365.8721382911997,0.0,6967.742261472611,1584,1583.9999999999998,0.0,132
132,0.0,1935.65,-183.18125400719964,0.0,10.5312540072,0.0,-91.59062700359982,-81.05937299639982,183.18125400719964,0.0,7121.614514838659,1763,1763.0,0.0,133
133,0.0,1920.8499999999997,117.47415836280038,0.0,20.6758416372,0.0,0.0,20.6758416372,0.0,117.47415836280024,6981.764326311515,2059,2059.0,0.0,134
134,0.0,1902.5999999999997,502.01669155440027,0.0,19.3833084456,0.0,0.0,19.3833084456,0.0,502.01669155440027,6384.125407794372,2424,2424.0,0.0,135
135,0.0,1891.95,488.4872699544003,0.0,27.0119580948,229.5507719508,229.5507719508,27.0119580948,0.0,488.4872699544003,5802.592943562943,2637,2637.0000000000005,0.0,136
136,0.0,1884.2,85.38048108720022,0.0,0.6838896924,821.7356292204,821.7356292204,0.6838896924,0.0,85.38048108720022,5700.949513697229,2792,2792.0,0.0,137
137,0.0,1877.3499999999997,-94.1654495903997,0.0,1.081550742,1144.7338988484,1097.6511740532,-46.001174053199854,94.1654495903997,0.0,5780.0484913531645,2929,2929.0,0.0,138
138,0.0,1871.95,-162.58908607199965,0.0,0.854507736,1326.784578336,1245.4900353000005,-80.44003529999982,162.58908607199965,0.0,5916.623323653645,3037,3037.0,0.0,139
139,0.0,1879.2499999999995,-446.16026836199967,0.0,22.420841926799994,1435.4894264352,1212.4092922542,-200.65929225419984,446.16026836199967,0.0,6291.397949077725,2891,2891.0,7.105427357601002e-15,140
140,0.0,1890.45,-772.5329765303999,0.0,75.93324790800011,1473.1497286224,1086.8832403572,-310.3332403571998,772.5329765303999,0.0,6940.325649363261,2667,2667.0,-1.1368683772161605e-13,141
141,0.0,1893.9999999999995,-913.4292713483998,0.0,168.1654477596,1447.2638235888,990.5491879146002,-288.5491879145999,913.4292713483998,0.0,7707.606237295917,2596,2596.0,0.0,142
142,0.0,1897.45,-764.3131195751997,0.0,64.0548839424,1329.8082356328,947.6516758452,-318.10167584519985,764.3131195751997,0.0,8349.629257739085,2527,2527.0,0.0,143
143,0.0,830.9550833707688,507.8885765008314,0.0,9.432525735599938,1096.7238143928,1096.7238143928,9.432525735599938,0.0,507.8885765008314,7745.0,2445,2445.0,6.217248937900878e-14,144
144,100.0,355.23,1289.9411424608002,0.0,4.4559035412000005,707.3729539980001,707.3729539980001,4.4559035412000005,0.0,1289.9411424608002,7745.0,2457,2457.0,0.0,145
145,100.0,1840.9629865812,670.2611424608001,0.0,37.775870958000006,0.0,0.0,37.775870958000006,0.0,670.2611424608001,6947.070068499048,2649,2649.0,0.0,146
146,100.0,2090.5999999999995,464.2843042548004,0.0,9.1156957452,0.0,0.0,9.1156957452,0.0,464.2843042548004,6394.350658671905,2664,2664.0,0.0,147
147,100.0,2094.7,300.42608325480023,0.0,86.8739167452,0.0,0.0,86.8739167452,0.0,300.42608325480023,6036.700559559047,2582,2582.0,0.0,148
148,100.0,2098.0999999999995,282.9687284124004,0.0,32.9312715876,0.0,0.0,32.9312715876,0.0,282.9687284124004,5699.833025734761,2514,2514.0,0.0,149
149,100.0,2109.2,0.7184807820003698,0.0,82.081519218,0.0,0.0,82.081519218,0.0,0.7184807820003698,5698.977691470474,2292,2292.0,0.0,150
